"ï.¿location"	"subject"	"measure"	"time"	"value"	"Country"
"LTU"	"INJURE"	"NBR"	2014	3747	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2001	203.41	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2005	232.65	"Lithuania"
"LTU"	"DEATH"	"1000000VEH"	2000	498.29	"Lithuania"
"LTU"	"DEATH"	"1000000VEH"	2015	155.57	"Lithuania"
"LTU"	"INJURE"	"NBR"	2004	7862	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2010	96.54	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2008	156.02	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2009	116.98	"Lithuania"
"LTU"	"DEATH"	"NBR"	2006	760	"Lithuania"
"LTU"	"DEATH"	"NBR"	2007	740	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2000	183.17	"Lithuania"
"LTU"	"DEATH"	"1000000VEH"	2014	179.33	"Lithuania"
"LTU"	"DEATH"	"NBR"	2000	641	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2002	202.44	"Lithuania"
"LTU"	"DEATH"	"NBR"	2013	256	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2013	3391	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2001	5972	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2002	6091	"Lithuania"
"LTU"	"DEATH"	"NBR"	2016	192	"Lithuania"
"LTU"	"INJURE"	"NBR"	2015	3594	"Lithuania"
"LTU"	"DEATH"	"NBR"	2014	267	"Lithuania"
"LTU"	"DEATH"	"NBR"	2015	242	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2006	232.42	"Lithuania"
"LTU"	"DEATH"	"1000000HAB"	2007	229.01	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2011	3266	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2012	3391	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2015	3033	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2016	3213	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2006	6588	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2014	3225	"Lithuania"
"LTU"	"INJURE"	"NBR"	2002	7428	"Lithuania"
"LTU"	"INJURE"	"NBR"	2003	7266	"Lithuania"
"LTU"	"DEATH"	"NBR"	2012	302	"Lithuania"
"LTU"	"INJURE"	"NBR"	2016	3768	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2007	6448	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2000	5807	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2010	3530	"Lithuania"
"LTU"	"DEATH"	"NBR"	2011	296	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2009	3805	"Lithuania"
"LTU"	"ACCIDENTCASUAL"	"NBR"	2008	4796	"Lithuania"
"LUX"	"INJURE"	"NBR"	2000	1257	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2001	1178	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2010	77.78	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2011	78.73	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2006	113.67	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2002	1103	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2003	1052	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2001	70	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2004	990	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2007	116.02	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2008	88.06	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2009	117.71	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2005	127.49	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2015	36	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2002	62	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2000	76	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2004	50	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2010	63.12	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2011	63.66	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2003	53	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2014	908	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2015	983	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2011	33	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2011	1308	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2012	1378	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2013	1252	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2005	101.04	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2006	43	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2012	79.05	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2000	174.19	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2005	47	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2001	158.54	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2012	34	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2003	117.35	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2004	109.15	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2014	35	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2006	90.98	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2007	93.75	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2008	71.63	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2009	96.43	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2008	927	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2009	869	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2012	64.04	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2013	82.82	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2014	62.91	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2015	63.19	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2015	81.22	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2013	45	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2003	150.48	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2010	1185	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2003	720	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2004	716	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2005	777	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2014	1226	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2015	1348	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2007	45	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2005	1053	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2006	1089	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2007	1326	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2008	1239	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2002	181.85	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2001	211.29	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2004	138.6	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2002	771	"Luxembourg"
"LUX"	"DEATH"	"1000000HAB"	2002	138.96	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2013	949	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2006	805	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2007	954	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2013	101.77	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2014	81.16	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2010	876	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2001	774	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2011	962	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2009	48	"Luxembourg"
"LUX"	"DEATH"	"1000000VEH"	2000	238.31	"Luxembourg"
"LUX"	"INJURE"	"NBR"	2009	1156	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2010	32	"Luxembourg"
"LUX"	"DEATH"	"NBR"	2008	35	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2012	1019	"Luxembourg"
"LUX"	"ACCIDENTCASUAL"	"NBR"	2000	901	"Luxembourg"
"LVA"	"INJURE"	"NBR"	2003	6639	"Latvia"
"LVA"	"INJURE"	"NBR"	2004	6416	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2015	3692	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2012	87.01	"Latvia"
"LVA"	"INJURE"	"NBR"	2002	6300	"Latvia"
"LVA"	"INJURE"	"NBR"	2010	4023	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2014	3728	"Latvia"
"LVA"	"DEATH"	"NBR"	2000	588	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2013	3489	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2016	3792	"Latvia"
"LVA"	"DEATH"	"NBR"	2016	158	"Latvia"
"LVA"	"DEATH"	"NBR"	2015	188	"Latvia"
"LVA"	"DEATH"	"NBR"	2014	212	"Latvia"
"LVA"	"INJURE"	"NBR"	2011	4224	"Latvia"
"LVA"	"DEATH"	"NBR"	2001	517	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2006	4302	"Latvia"
"LVA"	"DEATH"	"NBR"	2013	179	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2004	5081	"Latvia"
"LVA"	"INJURE"	"NBR"	2012	4179	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2011	86.91	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2010	103.93	"Latvia"
"LVA"	"INJURE"	"NBR"	2006	5404	"Latvia"
"LVA"	"DEATH"	"NBR"	2003	493	"Latvia"
"LVA"	"INJURE"	"NBR"	2005	5600	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2005	4466	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2006	183.47	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2003	5379	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2002	5083	"Latvia"
"LVA"	"INJURE"	"NBR"	2016	4648	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2012	3358	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2013	88.94	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2012	244.91	"Latvia"
"LVA"	"DEATH"	"NBR"	2004	516	"Latvia"
"LVA"	"INJURE"	"NBR"	2014	4603	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2005	197.43	"Latvia"
"LVA"	"INJURE"	"NBR"	2007	6088	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2010	296.12	"Latvia"
"LVA"	"DEATH"	"NBR"	2002	518	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2007	190.43	"Latvia"
"LVA"	"DEATH"	"NBR"	2011	179	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2004	228	"Latvia"
"LVA"	"INJURE"	"NBR"	2015	4566	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2006	411.78	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2008	4196	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2001	221.21	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2007	4781	"Latvia"
"LVA"	"INJURE"	"NBR"	2001	5852	"Latvia"
"LVA"	"DEATH"	"NBR"	2012	177	"Latvia"
"LVA"	"INJURE"	"NBR"	2009	3930	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2000	4482	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2001	4766	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2008	283.28	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2009	118.6	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2009	236.08	"Latvia"
"LVA"	"INJURE"	"NBR"	2000	5449	"Latvia"
"LVA"	"DEATH"	"NBR"	2010	218	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2002	224.23	"Latvia"
"LVA"	"DEATH"	"NBR"	2005	442	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2014	276.38	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2007	386.53	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2014	106.33	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2008	145.13	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2011	3386	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2000	248.36	"Latvia"
"LVA"	"DEATH"	"NBR"	2009	254	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2013	240.79	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2005	491.99	"Latvia"
"LVA"	"DEATH"	"NBR"	2008	316	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2015	94.52	"Latvia"
"LVA"	"INJURE"	"NBR"	2013	4338	"Latvia"
"LVA"	"DEATH"	"1000000VEH"	2011	251.23	"Latvia"
"LVA"	"INJURE"	"NBR"	2008	5408	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2010	3193	"Latvia"
"LVA"	"DEATH"	"1000000HAB"	2003	215.48	"Latvia"
"LVA"	"DEATH"	"NBR"	2007	419	"Latvia"
"LVA"	"DEATH"	"NBR"	2006	407	"Latvia"
"LVA"	"ACCIDENTCASUAL"	"NBR"	2009	3160	"Latvia"
"MDA"	"DEATH"	"1000000HAB"	2010	126.89	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2005	108.76	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2002	113.72	"Moldova"
"MDA"	"INJURE"	"NBR"	2007	2984	"Moldova"
"MDA"	"DEATH"	"NBR"	2007	464	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2007	129.72	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2011	121.63	"Moldova"
"MDA"	"INJURE"	"NBR"	2006	2807	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2005	2289	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2004	112.38	"Moldova"
"MDA"	"DEATH"	"NBR"	2008	500	"Moldova"
"MDA"	"INJURE"	"NBR"	2013	3221	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2006	106.55	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2003	2670	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2009	136.58	"Moldova"
"MDA"	"INJURE"	"NBR"	2004	2888	"Moldova"
"MDA"	"INJURE"	"NBR"	2012	3510	"Moldova"
"MDA"	"INJURE"	"NBR"	2003	3215	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2003	117.63	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2015	84.41	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2001	115.38	"Moldova"
"MDA"	"INJURE"	"NBR"	2016	2924	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2015	2559	"Moldova"
"MDA"	"DEATH"	"NBR"	2006	382	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2004	2447	"Moldova"
"MDA"	"INJURE"	"NBR"	2005	2770	"Moldova"
"MDA"	"INJURE"	"NBR"	2002	3505	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2001	2752	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2013	82.9	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2014	91.1	"Moldova"
"MDA"	"DEATH"	"NBR"	2005	391	"Moldova"
"MDA"	"DEATH"	"NBR"	2009	487	"Moldova"
"MDA"	"DEATH"	"NBR"	2002	412	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2014	2564	"Moldova"
"MDA"	"DEATH"	"NBR"	2011	433	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2000	2580	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2010	2921	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2009	2729	"Moldova"
"MDA"	"INJURE"	"NBR"	2001	3378	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2006	2298	"Moldova"
"MDA"	"INJURE"	"NBR"	2014	3080	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2008	140.05	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2012	124.17	"Moldova"
"MDA"	"DEATH"	"NBR"	2003	425	"Moldova"
"MDA"	"DEATH"	"NBR"	2004	405	"Moldova"
"MDA"	"DEATH"	"NBR"	2000	406	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2013	2603	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2008	2869	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2016	2472	"Moldova"
"MDA"	"INJURE"	"NBR"	2000	3148	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2012	2713	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2002	2899	"Moldova"
"MDA"	"INJURE"	"NBR"	2011	3543	"Moldova"
"MDA"	"DEATH"	"1000000HAB"	2000	111.55	"Moldova"
"MDA"	"INJURE"	"NBR"	2010	3735	"Moldova"
"MDA"	"INJURE"	"NBR"	2015	3063	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2007	2437	"Moldova"
"MDA"	"DEATH"	"NBR"	2013	295	"Moldova"
"MDA"	"ACCIDENTCASUAL"	"NBR"	2011	2825	"Moldova"
"MDA"	"DEATH"	"NBR"	2012	442	"Moldova"
"MDA"	"DEATH"	"NBR"	2014	324	"Moldova"
"MDA"	"DEATH"	"NBR"	2015	300	"Moldova"
"MDA"	"DEATH"	"NBR"	2001	419	"Moldova"
"MDA"	"INJURE"	"NBR"	2009	2801	"Moldova"
"MDA"	"DEATH"	"NBR"	2010	452	"Moldova"
"MDA"	"DEATH"	"NBR"	2016	311	"Moldova"
"MDA"	"INJURE"	"NBR"	2008	3494	"Moldova"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2013	21636	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2011	11473	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2014	17909	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2009	41.68	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2007	30551	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2004	30665	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2010	14581	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2012	12888	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2001	49.38	"Mexico"
"MEX"	"DEATH"	"NBR"	2007	5398	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2006	29030	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2003	43.5	"Mexico"
"MEX"	"DEATH"	"NBR"	2015	3490	"Mexico"
"MEX"	"DEATH"	"NBR"	2001	5147	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2004	42.52	"Mexico"
"MEX"	"DEATH"	"NBR"	2000	5224	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2002	46.07	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2010	42.42	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2001	57428	"Mexico"
"MEX"	"DEATH"	"NBR"	2013	3849	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2003	33033	"Mexico"
"MEX"	"DEATH"	"NBR"	2011	4406	"Mexico"
"MEX"	"DEATH"	"NBR"	2006	4908	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2011	36.61	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2005	42.92	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2008	30379	"Mexico"
"MEX"	"INJURE"	"NBR"	2007	33580	"Mexico"
"MEX"	"DEATH"	"NBR"	2005	4710	"Mexico"
"MEX"	"INJURE"	"NBR"	2005	32268	"Mexico"
"MEX"	"DEATH"	"NBR"	2014	3774	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2005	29444	"Mexico"
"MEX"	"INJURE"	"NBR"	2004	31274	"Mexico"
"MEX"	"INJURE"	"NBR"	2016	11163	"Mexico"
"MEX"	"INJURE"	"NBR"	2008	32769	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2008	46.78	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2000	50.81	"Mexico"
"MEX"	"DEATH"	"NBR"	2009	4869	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2009	16011	"Mexico"
"MEX"	"DEATH"	"NBR"	2008	5379	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2012	37.18	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2016	12553	"Mexico"
"MEX"	"INJURE"	"NBR"	2002	35454	"Mexico"
"MEX"	"INJURE"	"NBR"	2003	31464	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2002	42606	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2007	47.71	"Mexico"
"MEX"	"DEATH"	"NBR"	2003	4650	"Mexico"
"MEX"	"DEATH"	"NBR"	2004	4603	"Mexico"
"MEX"	"INJURE"	"NBR"	2001	38676	"Mexico"
"MEX"	"INJURE"	"NBR"	2006	33168	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2000	61146	"Mexico"
"MEX"	"DEATH"	"NBR"	2012	4539	"Mexico"
"MEX"	"INJURE"	"NBR"	2011	26045	"Mexico"
"MEX"	"ACCIDENTCASUAL"	"NBR"	2015	16994	"Mexico"
"MEX"	"DEATH"	"1000000HAB"	2006	44.06	"Mexico"
"MEX"	"INJURE"	"NBR"	2015	15470	"Mexico"
"MEX"	"INJURE"	"NBR"	2012	24736	"Mexico"
"MEX"	"INJURE"	"NBR"	2000	38434	"Mexico"
"MEX"	"DEATH"	"NBR"	2010	5032	"Mexico"
"MEX"	"DEATH"	"NBR"	2002	4864	"Mexico"
"MEX"	"INJURE"	"NBR"	2014	17408	"Mexico"
"MEX"	"INJURE"	"NBR"	2013	20693	"Mexico"
"MEX"	"INJURE"	"NBR"	2010	28617	"Mexico"
"MEX"	"DEATH"	"NBR"	2016	3371	"Mexico"
"MEX"	"INJURE"	"NBR"	2009	31656	"Mexico"
"MKD"	"DEATH"	"NBR"	2005	143	"Macedonia"
"MKD"	"DEATH"	"NBR"	2012	132	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2008	4403	"Macedonia"
"MKD"	"DEATH"	"NBR"	2009	160	"Macedonia"
"MKD"	"DEATH"	"NBR"	2008	162	"Macedonia"
"MKD"	"INJURE"	"NBR"	2001	1830	"Macedonia"
"MKD"	"DEATH"	"NBR"	2000	162	"Macedonia"
"MKD"	"DEATH"	"NBR"	2003	118	"Macedonia"
"MKD"	"DEATH"	"NBR"	2016	165	"Macedonia"
"MKD"	"DEATH"	"NBR"	2011	172	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2010	4223	"Macedonia"
"MKD"	"DEATH"	"NBR"	2015	148	"Macedonia"
"MKD"	"INJURE"	"NBR"	2003	2750	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2013	4230	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2009	77.71	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2015	3854	"Macedonia"
"MKD"	"DEATH"	"NBR"	2014	130	"Macedonia"
"MKD"	"DEATH"	"NBR"	2007	173	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2007	4037	"Macedonia"
"MKD"	"DEATH"	"NBR"	2001	107	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2014	62.63	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2015	71.21	"Macedonia"
"MKD"	"DEATH"	"NBR"	2010	162	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2009	4353	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2011	4462	"Macedonia"
"MKD"	"DEATH"	"NBR"	2013	198	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2010	78.55	"Macedonia"
"MKD"	"INJURE"	"NBR"	2000	2340	"Macedonia"
"MKD"	"INJURE"	"NBR"	2002	2424	"Macedonia"
"MKD"	"DEATH"	"NBR"	2006	140	"Macedonia"
"MKD"	"DEATH"	"NBR"	2004	155	"Macedonia"
"MKD"	"DEATH"	"NBR"	2002	176	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2016	3902	"Macedonia"
"MKD"	"INJURE"	"NBR"	2013	6484	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2013	95.53	"Macedonia"
"MKD"	"INJURE"	"NBR"	2015	5913	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2000	80.51	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2001	52.93	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2002	86.75	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2012	4108	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2004	76.04	"Macedonia"
"MKD"	"INJURE"	"NBR"	2011	6853	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2014	3852	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2006	3313	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2004	1987	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2012	63.79	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2001	1300	"Macedonia"
"MKD"	"INJURE"	"NBR"	2005	4176	"Macedonia"
"MKD"	"INJURE"	"NBR"	2014	6056	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2007	84.33	"Macedonia"
"MKD"	"INJURE"	"NBR"	2004	2922	"Macedonia"
"MKD"	"INJURE"	"NBR"	2009	6731	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2008	78.82	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2005	2821	"Macedonia"
"MKD"	"INJURE"	"NBR"	2010	6195	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2005	70	"Macedonia"
"MKD"	"INJURE"	"NBR"	2016	5971	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2006	68.38	"Macedonia"
"MKD"	"INJURE"	"NBR"	2012	6149	"Macedonia"
"MKD"	"ACCIDENTCASUAL"	"NBR"	2002	1628	"Macedonia"
"MKD"	"INJURE"	"NBR"	2008	6724	"Macedonia"
"MKD"	"INJURE"	"NBR"	2007	6133	"Macedonia"
"MKD"	"DEATH"	"1000000HAB"	2003	58.01	"Macedonia"
